cve_ent,cve_mun,nom_mun,viv_tot,viv_rem,viv_emig,viv_circ,viv_ret,iim_dp2,gim_dp2,pos_nal
20,20415,Santa María Ipalapa,1292,35.44891641,13.23529412,0.31128405,2.94117647,57.78226,Muy alto,63.0
20,20416,Santa María Ixcatlán,161,0.0,0.0,0.0,0.0,,Nulo,
20,20417,Santa María Jacatepec,2617,7.227533461,1.83416125,0.07665772,1.91204589,63.60142,Bajo,1095.0
20,20418,Santa María Jalapa del Marqués,3645,7.43484225,1.26200274,0.24813896,1.17969822,63.65393,Bajo,1122.0
20,20419,Santa María Jaltianguis,176,17.61363636,1.70454545,0.57471264,5.68181818,60.72779,Alto,337.0
20,20420,Santa María Lachixío,402,3.980099502,3.23383085,0.0,0.49751244,64.22579,Bajo,1474.0
20,20421,Santa María Mixtequilla,1514,2.443857332,0.33025099,0.13280212,0.85865258,64.63088,Muy bajo,1780.0
20,20422,Santa María Nativitas,196,3.571428571,0.51020408,0.51020408,0.0,64.21115,Bajo,1459.0
20,20423,Santa María Nduayaco,145,4.137931034,0.0,0.0,0.0,64.90564,Muy bajo,2044.0
20,20424,Santa María Ozolotepec,971,4.840370752,1.95674562,0.30991736,0.51493306,63.9353,Bajo,1271.0
20,20425,Santa María Pápalo,639,0.938967136,0.15649452,0.15649452,0.78247261,64.82423,Muy bajo,1955.0
20,20426,Santa María Peñoles,1708,4.098360656,0.87822014,0.0,0.99531616,64.48228,Muy bajo,1673.0
20,20427,Santa María Petapa,4911,1.735047969,0.0,0.14276973,0.34708044,64.89835,Muy bajo,2033.0
20,20428,Santa María Quiegolani,529,1.323251418,0.37807183,0.0,0.0,65.16432,Muy bajo,2305.0
20,20429,Santa María Sola,440,20.95671982,6.13636364,1.37299771,4.31818182,58.90248,Muy alto,128.0
20,20430,Santa María Tataltepec,92,0.0,0.0,0.0,0.0,,Nulo,
20,20431,Santa María Tecomavaca,486,9.670781893,0.61728395,0.20618557,1.44032922,63.49108,Bajo,1040.0
20,20432,Santa María Temaxcalapa,300,8.666666667,1.33333333,0.33444816,1.0,63.43592,Bajo,1017.0
20,20433,Santa María Temaxcaltepec,619,27.30210016,25.52504039,0.81300813,5.00807754,55.35879,Muy alto,19.0
20,20434,Santa María Teopoxco,1129,0.443262411,0.0,0.0,0.17714792,65.28208,Muy bajo,2413.0
20,20435,Santa María Tepantlali,920,3.369565217,1.41304348,0.0,0.10869565,64.71924,Muy bajo,1855.0
20,20436,Santa María Texcatitlán,294,4.421768707,2.04081633,0.0,0.68027211,64.33094,Bajo,1544.0
20,20437,Santa María Tlahuitoltepec,2448,3.27198364,0.89869281,0.12269939,0.81732734,64.46178,Muy bajo,1655.0
20,20438,Santa María Tlalixtac,470,1.489361702,0.85106383,0.0,0.63829787,64.8864,Muy bajo,2018.0
20,20439,Santa María Tonameca,6400,7.457786116,3.234375,0.56461731,1.46966854,62.81285,Medio,779.0
20,20440,Santa María Totolapilla,297,6.060606061,2.02020202,0.0,1.34680135,63.96108,Bajo,1288.0
20,20441,Santa María Xadani,2202,1.775147929,0.09082652,0.13648772,0.18181818,64.93206,Muy bajo,2073.0
20,20442,Santa María Yalina,83,8.43373494,0.0,0.0,1.20481928,64.07705,Bajo,1365.0
20,20443,Santa María Yavesía,147,12.24489796,0.68027211,4.08163265,1.36054422,58.10632,Muy alto,77.0
20,20444,Santa María Yolotepec,155,10.96774194,2.58064516,0.64935065,5.16129032,61.38747,Alto,458.0
20,20445,Santa María Yosoyúa,378,7.671957672,0.26455026,0.0,3.17460317,63.57317,Bajo,1085.0
20,20446,Santa María Yucuhiti,1652,10.72077529,1.75544794,0.66747573,2.17917676,62.36129,Medio,654.0
20,20447,Santa María Zacatepec,4516,26.81576616,8.23737821,0.40044494,5.07085917,58.93491,Muy alto,131.0
20,20448,Santa María Zaniza,504,4.563492063,3.17460317,0.0,0.3968254,64.19676,Bajo,1451.0
20,20449,Santa María Zoquitlán,1024,18.1640625,3.125,0.48971596,1.85546875,61.59038,Medio,495.0
20,20450,Santiago Amoltepec,2994,2.571810287,2.20440882,0.2004008,0.6012024,64.27388,Bajo,1505.0
20,20451,Santiago Apoala,323,5.263157895,0.92879257,0.0,0.92879257,64.3578,Bajo,1570.0
20,20452,Santiago Apóstol,1155,14.71861472,5.54112554,0.26132404,1.81818182,61.87953,Medio,557.0
20,20453,Santiago Astata,1284,4.984423676,0.85669782,0.23419204,1.47975078,63.94158,Bajo,1278.0
20,20454,Santiago Atitlán,884,3.393665158,1.01809955,0.34013605,0.45248869,64.24205,Bajo,1485.0
20,20455,Santiago Ayuquililla,763,13.63040629,3.27653997,0.13192612,1.04849279,62.78068,Medio,769.0
20,20456,Santiago Cacaloxtepec,494,3.846153846,0.20242915,0.0,0.8097166,64.67982,Muy bajo,1821.0
20,20457,Santiago Camotlán,898,4.34298441,1.78173719,0.11160714,0.8908686,64.17968,Bajo,1439.0
20,20458,Santiago Comaltepec,341,22.58064516,4.39882698,0.29498525,2.63929619,60.90011,Alto,370.0
20,20459,Villa de Santiago Chazumba,1563,10.94049904,1.34357006,0.12861736,0.76775432,63.50746,Bajo,1051.0
20,20460,Santiago Choápam,1385,10.25270758,4.11552347,0.14440433,1.37184116,62.91835,Medio,820.0
20,20461,Santiago del Río,188,21.80851064,4.25531915,1.06382979,3.19148936,59.84921,Alto,212.0
20,20462,Santiago Huajolotitlán,1254,16.28092578,2.8708134,0.48,2.31259968,61.73742,Medio,522.0
20,20463,Santiago Huauclilla,193,4.14507772,0.0,0.0,0.51813472,64.76125,Muy bajo,1887.0
20,20464,Santiago Ihuitlán Plumas,115,3.47826087,0.0,0.0,0.0,64.98161,Muy bajo,2129.0
20,20465,Santiago Ixcuintepec,412,8.980582524,7.2815534,0.0,1.45631068,62.68304,Medio,737.0
20,20466,Santiago Ixtayutla,3152,11.01587302,4.37817259,0.15918497,1.26984127,62.79377,Medio,774.0
20,20467,Santiago Jamiltepec,5465,14.21774931,3.03751144,0.2018719,1.68344007,62.48647,Medio,681.0
20,20468,Santiago Jocotepec,3421,6.116476441,1.87079801,0.0,0.58530875,64.19152,Bajo,1446.0
20,20469,Santiago Juxtlahuaca,7205,17.78024726,3.9278279,0.25076623,2.11140436,61.73902,Medio,524.0
20,20470,Santiago Lachiguiri,1457,1.924398625,0.75497598,0.0,0.75601375,64.82032,Muy bajo,1951.0
20,20471,Santiago Lalopa,127,3.149606299,0.0,0.0,1.57480315,64.58312,Muy bajo,1749.0
20,20472,Santiago Laollaga,1120,1.875,0.44642857,0.08928571,0.26785714,64.89723,Muy bajo,2030.0
20,20473,Santiago Laxopa,374,6.417112299,1.06951872,0.0,0.26737968,64.38379,Bajo,1593.0
20,20474,Santiago Llano Grande,1055,16.5085389,1.61137441,0.09532888,1.70616114,62.60357,Medio,716.0
20,20475,Santiago Matatlán,2605,20.9596929,6.06525912,0.42668735,5.22072937,59.90957,Alto,223.0
20,20476,Santiago Miltepec,143,7.692307692,0.0,0.0,2.0979021,63.91499,Bajo,1258.0
20,20477,Santiago Minas,357,21.56862745,13.7254902,0.28169014,1.68067227,59.68417,Alto,196.0
20,20478,Santiago Nacaltepec,565,5.840707965,3.00884956,0.3539823,0.0,63.72253,Bajo,1151.0
20,20479,Santiago Nejapilla,67,5.970149254,1.49253731,0.0,0.0,64.43607,Muy bajo,1634.0
20,20480,Santiago Nundiche,402,0.746268657,0.74626866,0.0,1.24378109,64.82237,Muy bajo,1953.0
20,20481,Santiago Nuyoó,580,7.599309154,1.55172414,0.86805556,2.06896552,62.52269,Medio,691.0
20,20482,Santiago Pinotepa Nacional,15531,8.555047349,1.53241903,0.16821946,0.97224905,63.64071,Bajo,1119.0
20,20483,Santiago Suchilquitongo,2795,4.830053667,0.67978533,0.0,0.57245081,64.54955,Muy bajo,1724.0
20,20484,Santiago Tamazola,1129,27.28077945,7.35163862,0.89047195,3.54295837,58.81333,Muy alto,123.0
20,20485,Santiago Tapextla,803,25.65379826,6.60024907,0.62578223,1.61892902,60.01227,Alto,233.0
20,20486,Villa Tejúpam de la Unión,697,4.734576758,0.71736011,0.14367816,0.43041607,64.40434,Muy bajo,1610.0
20,20487,Santiago Tenango,587,2.555366269,0.0,0.0,0.0,65.0879,Muy bajo,2226.0
20,20488,Santiago Tepetlapa,41,0.0,0.0,0.0,0.0,,Nulo,
20,20489,Santiago Tetepec,1351,12.81481481,5.03330866,0.29828486,2.22222222,62.02618,Medio,580.0
20,20490,Santiago Texcalcingo,762,0.262467192,0.0,0.0,0.1312336,65.31562,Muy bajo,2432.0
20,20491,Santiago Textitlán,904,4.867256637,1.7699115,0.11074197,0.55309735,64.21608,Bajo,1465.0
20,20492,Santiago Tilantongo,906,2.207505519,0.22075055,0.11074197,0.33112583,64.85226,Muy bajo,1983.0
20,20493,Santiago Tillo,175,5.714285714,0.0,0.57471264,0.0,63.96785,Bajo,1293.0
20,20494,Santiago Tlazoyaltepec,1297,14.10948342,6.86198921,0.54221534,3.62374711,60.85099,Alto,365.0
20,20495,Santiago Xanica,809,3.090234858,0.86526576,0.24752475,0.24721879,64.48221,Muy bajo,1672.0
20,20496,Santiago Xiacuí,537,6.890130354,0.18621974,0.9380863,0.55970149,63.16694,Medio,906.0
20,20497,Santiago Yaitepec,954,18.78279119,30.39832285,0.52687039,3.7775446,56.21328,Muy alto,27.0
20,20498,Santiago Yaveo,2082,4.431599229,2.20941402,0.19323671,1.29682997,63.8755,Bajo,1240.0
20,20499,Santiago Yolomécatl,539,7.606679035,1.11317254,0.0,0.37523452,64.20933,Bajo,1456.0
20,20500,Santiago Yosondúa,2397,8.176887776,2.50312891,0.58651026,2.00250313,62.68025,Medio,735.0
20,20501,Santiago Yucuyachi,327,34.86238532,6.72782875,1.52905199,6.11620795,56.49493,Muy alto,31.0
20,20502,Santiago Zacatepec,1426,1.614035088,0.42075736,0.0,0.14025245,65.08457,Muy bajo,2220.0
20,20503,Santiago Zoochila,124,4.032258065,4.03225806,0.0,7.25806452,62.20827,Medio,626.0
20,20504,Nuevo Zoquiápam,404,32.67326733,14.85148515,0.74441687,3.23383085,57.17095,Muy alto,45.0
20,20505,Santo Domingo Ingenio,2513,2.750099641,0.55710306,0.0,0.35842294,64.86966,Muy bajo,2003.0
20,20506,Santo Domingo Albarradas,234,9.829059829,5.98290598,0.42918455,3.84615385,61.58337,Medio,492.0
20,20507,Santo Domingo Armenta,939,26.01279318,5.53780618,0.64377682,2.98189563,59.75364,Alto,205.0
20,20508,Santo Domingo Chihuitán,547,3.65630713,0.0,0.18315018,0.18315018,64.66936,Muy bajo,1811.0
20,20509,Santo Domingo de Morelos,2491,12.32931727,9.15295062,0.32232071,1.56563629,61.51877,Medio,482.0
20,20510,Santo Domingo Ixcatlán,219,8.675799087,0.91324201,0.4587156,0.91324201,63.36816,Bajo,981.0
20,20511,Santo Domingo Nuxaá,915,1.857923497,0.54644809,0.10928962,0.21857923,64.8692,Muy bajo,2002.0
20,20512,Santo Domingo Ozolotepec,267,4.868913858,3.74531835,0.0,0.37453184,64.06889,Bajo,1358.0
20,20513,Santo Domingo Petapa,2549,5.930871956,0.9415457,0.54966627,1.25687353,63.46451,Bajo,1028.0
20,20514,Santo Domingo Roayaga,247,6.072874494,2.4291498,0.0,0.4048583,64.14982,Bajo,1421.0
20,20515,Santo Domingo Tehuantepec,20024,2.352177387,0.61426288,0.24008403,0.59928086,64.52294,Muy bajo,1706.0
20,20516,Santo Domingo Teojomulco,1315,11.48288973,4.41064639,0.38197097,2.66159696,62.05558,Medio,589.0
20,20517,Santo Domingo Tepuxtepec,1464,6.215846995,5.19125683,0.13717421,0.40983607,63.47301,Bajo,1031.0
20,20518,Santo Domingo Tlatayápam,42,4.761904762,0.0,0.0,0.0,64.83377,Muy bajo,1963.0
20,20519,Santo Domingo Tomaltepec,915,9.398907104,1.20218579,0.55005501,2.29508197,62.73176,Medio,755.0
20,20520,Santo Domingo Tonalá,2039,28.83766552,4.2177538,1.37999014,6.13045611,57.81581,Muy alto,64.0
20,20521,Santo Domingo Tonaltepec,79,1.265822785,0.0,0.0,1.2987013,64.87658,Muy bajo,2009.0
20,20522,Santo Domingo Xagacía,350,2.578796562,0.57142857,0.0,0.57142857,64.82789,Muy bajo,1958.0
20,20523,Santo Domingo Yanhuitlán,514,3.703703704,0.38910506,0.38986355,0.38910506,64.26743,Bajo,1500.0
20,20524,Santo Domingo Yodohino,85,15.29411765,0.0,1.17647059,1.17647059,61.74672,Medio,527.0
20,20525,Santo Domingo Zanatepec,3913,2.172246358,0.15333504,0.15368852,0.17889088,64.85367,Muy bajo,1985.0
20,20526,Santos Reyes Nopala,4474,17.96018788,10.61689763,0.4045853,1.94456862,60.40342,Alto,284.0
20,20527,Santos Reyes Pápalo,615,4.87804878,3.41463415,0.0,0.48780488,64.09374,Bajo,1375.0
20,20528,Santos Reyes Tepejillo,287,29.26829268,3.48432056,0.70175439,6.96864111,58.55347,Muy alto,101.0
20,20529,Santos Reyes Yucuná,253,0.790513834,0.0,0.0,0.0,65.29117,Muy bajo,2417.0
20,20530,Santo Tomás Jalieza,968,10.95041322,4.44214876,0.62240664,2.47933884,61.84558,Medio,548.0
20,20531,Santo Tomás Mazaltepec,678,7.374631268,1.91740413,0.14836795,0.88495575,63.76029,Bajo,1179.0
20,20532,Santo Tomás Ocotepec,1043,6.519654842,2.1093001,0.09615385,0.67114094,63.95346,Bajo,1286.0
20,20533,Santo Tomás Tamazulapan,747,4.6854083,1.20481928,0.26809651,0.40160643,64.16983,Bajo,1435.0
20,20534,San Vicente Coatlán,846,36.76122931,23.64066194,0.23668639,6.61938534,54.90767,Muy alto,12.0
20,20535,San Vicente Lachixío,717,30.12552301,12.41283124,0.0,3.06834031,58.9122,Muy alto,129.0
20,20536,San Vicente Nuñú,151,3.311258278,0.0,0.0,0.0,65.00085,Muy bajo,2152.0
20,20537,Silacayoápam,1930,28.08290155,3.16062176,1.45985401,4.50777202,58.43038,Muy alto,94.0
20,20538,Sitio de Xitlapehua,203,10.83743842,2.46305419,0.4950495,3.44827586,62.10052,Medio,597.0
20,20539,Soledad Etla,1676,4.776119403,0.77565632,0.35928144,1.43198091,63.82824,Bajo,1216.0
20,20540,Villa de Tamazulápam del Progreso,2168,4.843173432,0.46125461,0.09267841,0.64575646,64.44364,Muy bajo,1639.0
20,20541,Tanetze de Zaragoza,500,4.6,0.8,0.60483871,0.4,63.80713,Bajo,1205.0
20,20542,Taniche,250,23.2,1.2,0.80645161,3.6,60.44369,Alto,289.0
20,20543,Tataltepec de Valdés,1589,6.04534005,5.97860289,0.31545741,1.76211454,62.74698,Medio,756.0
20,20544,Teococuilco de Marcos Pérez,296,13.89830508,4.05405405,1.36054422,4.72972973,59.97848,Alto,230.0
20,20545,Teotitlán de Flores Magón,2738,2.812271731,0.21913806,0.18261505,0.4017531,64.66875,Muy bajo,1810.0
20,20546,Teotitlán del Valle,1690,10.42654028,2.01183432,0.23894863,2.30769231,62.87903,Medio,803.0
20,20547,Teotongo,320,8.75,0.0,0.625,0.9375,63.29229,Bajo,950.0
20,20548,Tepelmeme Villa de Morelos,601,8.333333333,1.16472546,0.83333333,0.83194676,62.89363,Medio,809.0
20,20549,Heroica Villa Tezoatlán de Segura y Luna,3330,22.07207207,5.4954955,0.57332529,2.58258258,60.41817,Alto,286.0
20,20550,San Jerónimo Tlacochahuaya,1592,10.42713568,1.13065327,0.0,2.01005025,63.42849,Bajo,1014.0
20,20551,Tlacolula de Matamoros,8288,9.474954737,1.79777992,0.1696764,2.18467109,63.15095,Medio,899.0
20,20552,Tlacotepec Plumas,138,0.724637681,0.72463768,0.0,0.0,65.17323,Muy bajo,2313.0
20,20553,Tlalixtac de Cabrera,3087,4.859086492,1.39293813,0.29220779,0.77745384,63.98137,Bajo,1302.0
20,20554,Totontepec Villa de Morelos,1581,7.843137255,1.01201771,0.12690355,0.56925996,63.97888,Bajo,1300.0
20,20555,Trinidad Zaachila,905,11.83628319,1.54696133,0.33444816,1.65745856,62.8517,Medio,792.0
20,20556,La Trinidad Vista Hermosa,91,4.395604396,1.0989011,0.0,1.11111111,64.37774,Bajo,1589.0
20,20557,Unión Hidalgo,4196,1.286939943,0.07149666,0.0,0.26215443,65.14897,Muy bajo,2287.0
20,20558,Valerio Trujano,432,5.092592593,0.92592593,0.46511628,0.69444444,63.83086,Bajo,1217.0
20,20559,San Juan Bautista Valle Nacional,5959,15.55630139,3.87648934,0.21940928,2.18157409,62.02587,Medio,578.0
20,20560,Villa Díaz Ordaz,1764,15.98639456,5.89569161,0.91376356,3.51673284,60.34296,Alto,277.0
20,20561,Yaxe,827,7.013301088,4.11124547,0.24242424,1.20918984,63.20827,Bajo,921.0
20,20562,Magdalena Yodocono de Porfirio Díaz,474,1.687763713,1.05485232,0.0,0.42194093,64.88819,Muy bajo,2021.0
20,20563,Yogana,381,24.9343832,6.03674541,0.0,3.67454068,60.44661,Alto,291.0
20,20564,Yutanduchi de Guerrero,392,1.530612245,0.0,0.0,1.02040816,64.9232,Muy bajo,2067.0
20,20565,Villa de Zaachila,11850,4.66098117,1.35864979,0.4393005,1.03014439,63.74656,Bajo,1168.0
20,20566,San Mateo Yucutindoo,899,5.895439377,2.00222469,0.22346369,1.22358176,63.72331,Bajo,1152.0
20,20567,Zapotitlán Lagunas,872,29.93119266,2.86697248,0.46029919,3.33333333,59.90905,Alto,222.0
20,20568,Zapotitlán Palmas,488,30.94262295,12.70491803,0.41067762,2.86885246,58.28239,Muy alto,85.0
20,20569,Santa Inés de Zaragoza,479,3.131524008,1.2526096,0.0,0.20876827,64.74672,Muy bajo,1875.0
20,20570,Zimatlán de Álvarez,5880,11.12244898,2.04081633,0.32395567,1.17346939,62.99627,Medio,848.0
21,21001,Acajete,14945,9.334225493,2.66309803,0.01346167,1.03044496,63.54263,Bajo,1068.0
21,21002,Acateno,2588,7.805255023,3.438949,1.74216028,1.42967543,61.19901,Alto,432.0
21,21003,Acatlán,10217,16.56063424,1.78134482,0.56346382,2.05539787,61.85537,Medio,551.0
21,21004,Acatzingo,13704,3.035610041,0.77349679,0.09501535,0.313777,64.68664,Muy bajo,1829.0
21,21005,Acteopan,850,7.647058824,1.29411765,0.0,1.17647059,63.95133,Bajo,1282.0
21,21006,Ahuacatlán,3758,3.225806452,0.82490687,0.1064396,0.37283622,64.62443,Muy bajo,1772.0
21,21007,Ahuatlán,790,20.37974684,0.75949367,0.0,1.26582278,62.55273,Medio,701.0
21,21008,Ahuazotepec,2926,0.820232399,0.23923445,0.03436426,0.37593985,65.09692,Muy bajo,2233.0
21,21009,Ahuehuetitla,617,41.00486224,2.91734198,0.0,5.18638574,58.71718,Muy alto,116.0
21,21010,Ajalpan,16324,1.534290468,0.26341583,0.05527237,0.60200258,64.92034,Muy bajo,2063.0
21,21011,Albino Zertuche,512,28.3203125,1.953125,0.0,6.8359375,59.88807,Alto,219.0
21,21012,Aljojuca,1747,16.77160847,2.17515741,0.17221584,1.77447052,62.35551,Medio,652.0
21,21013,Altepexi,4706,2.124946876,0.19124522,0.08510638,0.74373141,64.78629,Muy bajo,1912.0
21,21014,Amixtlán,1352,3.920118343,1.40532544,0.14825797,0.66568047,64.30776,Bajo,1526.0
21,21015,Amozoc,30790,1.793488856,0.34426762,0.12347685,0.33127639,64.86175,Muy bajo,1996.0
21,21016,Aquixtla,2479,2.86637061,0.44372731,0.36422501,0.92779347,64.23889,Bajo,1483.0
21,21017,Atempan,6702,2.476872575,0.79080871,0.31394827,0.34318114,64.45176,Muy bajo,1649.0
21,21018,Atexcal,1109,5.770964833,2.43462579,0.09025271,0.81154193,63.9522,Bajo,1284.0
21,21019,Atlixco,35345,13.89997453,1.57589475,0.66799318,1.71803798,62.15332,Medio,611.0
21,21020,Atoyatempan,1763,2.43902439,0.73737947,0.05685048,0.39705048,64.78875,Muy bajo,1918.0
21,21021,Atzala,404,24.5049505,5.1980198,0.5,4.7029703,59.69847,Alto,199.0
21,21022,Atzitzihuacán,3186,26.39673572,5.11613308,0.15797788,3.8606403,60.17822,Alto,256.0
21,21023,Atzitzintla,2096,17.9389313,4.72328244,0.19157088,1.24045802,61.90217,Medio,561.0
21,21024,Axutla,300,51.17056856,3.0,0.0,5.35117057,57.48639,Muy alto,51.0
21,21025,Ayotoxco de Guerrero,2276,6.151142355,2.81195079,0.70546737,0.74692443,63.05143,Medio,865.0
21,21026,Calpan,3607,12.03215969,1.49708899,0.25041736,3.10507347,62.54725,Medio,698.0
21,21027,Caltepec,1247,4.250200481,0.80192462,0.24057739,1.28307939,64.08172,Bajo,1370.0
21,21028,Camocuautla,727,1.100412655,0.27510316,0.0,0.13755158,65.16971,Muy bajo,2309.0
21,21029,Caxhuacan,959,1.147028154,0.0,0.0,0.10427529,65.22121,Muy bajo,2358.0
21,21030,Coatepec,223,23.76681614,5.82959641,0.0,4.03587444,60.51684,Alto,303.0
21,21031,Coatzingo,791,20.37974684,2.02275601,0.25380711,1.13780025,62.0354,Medio,583.0
21,21032,Cohetzala,417,37.88968825,3.83693046,0.23980815,2.87769784,59.2408,Alto,152.0
21,21033,Cohuecan,1350,11.85185185,2.2962963,0.14858841,2.59259259,62.70556,Medio,745.0
21,21034,Coronango,11452,4.208871813,1.0827803,0.27959808,1.19629759,64.01053,Bajo,1321.0
21,21035,Coxcatlán,4940,3.765182186,0.62753036,0.04056795,0.24291498,64.71918,Muy bajo,1854.0
21,21036,Coyomeapan,3498,1.603206413,0.42881647,0.05724098,0.1429797,65.00835,Muy bajo,2161.0
21,21037,Coyotepec,769,10.92327698,0.78023407,0.0,0.91145833,63.73645,Bajo,1162.0
21,21038,Cuapiaxtla de Madero,2377,1.093815734,0.33655869,0.12620951,0.29448885,64.95027,Muy bajo,2092.0
21,21039,Cuautempan,2813,2.097404906,0.4976893,0.07109847,0.24884465,64.89193,Muy bajo,2026.0
21,21040,Cuautinchán,2876,1.947148818,0.20862309,0.34867503,0.55632823,64.50887,Muy bajo,1691.0
21,21041,Cuautlancingo,41393,1.553890768,0.25849781,0.0,0.17159291,65.11092,Muy bajo,2250.0
21,21042,Cuayuca de Andrade,951,16.19348055,0.84121977,0.0,1.15667718,63.05095,Medio,864.0
21,21043,Cuetzalan del Progreso,12621,1.164725458,0.36447191,0.0,0.13469614,65.14761,Muy bajo,2286.0
21,21044,Cuyoaco,4154,5.729417429,0.9629273,0.31446541,0.74626866,63.93498,Bajo,1270.0
21,21045,Chalchicomula de Sesma,11391,4.670353788,0.51795277,0.54510287,0.76376086,63.8257,Bajo,1214.0
21,21046,Chapulco,1897,3.227513228,0.52714813,0.05293806,0.63559322,64.67341,Muy bajo,1813.0
21,21047,Chiautla,6015,17.8719867,1.89526185,1.10055028,2.16630562,60.94715,Alto,379.0
21,21048,Chiautzingo,4869,8.754623921,2.15650031,0.3099814,1.87011919,63.0743,Medio,874.0
21,21049,Chiconcuautla,4176,1.843869732,0.55076628,0.14412683,0.86206897,64.64593,Muy bajo,1794.0
21,21050,Chichiquila,5382,6.484578224,2.7499071,0.18604651,1.02192493,63.63106,Bajo,1109.0
21,21051,Chietla,10370,26.19093539,3.7608486,0.83180192,2.67116683,59.87961,Alto,217.0
21,21052,Chigmecatitlán,383,1.305483029,0.0,0.0,0.0,65.23186,Muy bajo,2370.0
21,21053,Chignahuapan,16992,2.596102902,0.4472693,0.74851182,1.09495497,63.71742,Bajo,1147.0
21,21054,Chignautla,8126,2.079744032,0.51685946,0.04943154,0.1107556,64.95742,Muy bajo,2101.0
21,21055,Chila,1432,13.34730957,1.81564246,0.28030834,1.67597765,62.69723,Medio,741.0
21,21056,Chila de la Sal,426,47.41784038,3.52112676,3.05882353,1.87793427,54.76575,Muy alto,11.0
21,21057,Honey,1719,10.52937755,4.01396161,0.11689071,0.93131548,63.06234,Medio,867.0
21,21058,Chilchotla,4406,3.994552882,1.95188379,0.13636364,0.65819337,64.22223,Bajo,1471.0
21,21059,Chinantla,800,36.0,4.0,0.75093867,4.375,58.34276,Muy alto,88.0
21,21060,Domingo Arenas,1886,5.567338282,0.58324496,0.37154989,1.378579,63.7691,Bajo,1182.0
21,21061,Eloxochitlán,3373,1.571767497,0.47435517,0.02965599,0.17788319,65.03071,Muy bajo,2176.0
21,21062,Epatlán,1328,26.43072289,4.44277108,0.45489007,3.61445783,59.96847,Alto,229.0
21,21063,Esperanza,3593,4.647926524,0.94628444,0.16741071,0.52880601,64.31617,Bajo,1530.0
21,21064,Francisco Z. Mena,5147,5.537206139,2.62288712,0.75905021,0.64115018,63.11369,Medio,890.0
21,21065,General Felipe Ángeles,5325,2.028169014,0.54460094,0.18800526,0.46948357,64.67682,Muy bajo,1817.0
21,21066,Guadalupe,1824,43.25657895,4.05701754,0.55157198,2.90570175,58.16657,Muy alto,79.0
21,21067,Guadalupe Victoria,4816,2.950955943,0.66445183,0.06242197,0.74750831,64.63799,Muy bajo,1785.0
21,21068,Hermenegildo Galeana,2016,5.362462761,1.48809524,0.0,0.09930487,64.47931,Muy bajo,1668.0
21,21069,Huaquechula,7316,29.33296884,2.44669218,0.97473915,3.58119191,59.30515,Alto,161.0
